child,parent,description
JC423-M-2015,JC,Why democracy is oppositional 
JC11-C-2015,JC,The world of states 
JC253-H-2015,JC,Reconsidering C.B. Macpherson : from possessive individualism to democratic theory and beyond 
JZ1745-H-2015,JZ,Regional risk and security in Japan : whither the everyday 
JA81-C-2015,JA,Reviewing political criticism : journals
JC71-K-2015,JC,The rhetoric of Plato's Republic : democracy and the philosophical problem of persuasion 
JC421-H-2015,JC,The rise of democracy : revolution
JA75-R-2015,JA,The Routledge handbook of political ecology 
JC327-L-2015,JC,Self-determination and collective responsibility in the secessionist struggle 
JQ1981-S-2015,JQ,Singing
JF1525-S-2015,JF,State transformations in OECD countries : dimensions
JC327-T-2015,JC,Territorial separatism in global politics : causes
JC229-K-2015,JC,Tocqueville
JF1525-T-2015,JF,Tracing the political 
JN7066-H-2016,JN,Trust us : reproducing the nation and the Scandinavian nationalist populist parties 
JN30-B-2016,JN,Understanding EU decision-making 
JA83-C-2015,JA,Undoing ties : political philosophy at the waning of the state 
JZ1480-H-2015,JZ,Has Obama made the world a more dangerous place? : Stephens and Kagan vs. Zakaria and Slaughter : the Munk debate on U.S. foreign policy 
JK246-D-2015,JK,Democracy and the origins of the American regulatory state 
JN40-D-2015,JN,A different kind of democracy? : debates about democracy and the European Union 
JZ1254-D-2015,JZ,Diplomacy for the 21st Century : embedding a culture of science and technology throughout the Department of State 
JQ4040-R-2014,JQ,The gatekeepers : lessons from prime ministers' chiefs of staff 
JZ4850-K-2015,JZ,International organizations : the politics and processes of global governance 
JQ629-P-2015,JQ,Jago Pakistan = Wake up
JZ5597-M-2015,JZ,Managing conflict in a world adrift 
JZ1305-F-2015,JZ,Mimetic politics : dyadic patterns in global politics 
JZ5538-C-2015,JZ,Morton Deutsch : major texts on peace psychology 
JF51-S-2014,JF,Northern lights : the positive policy example of Sweden
JN621-S-2015,JN,"Essays. Selections+""A parliamentary miscellany : papers on the history of the House of Lords"
JA84-L-2015,JA,Political ideology in Britain 
JA81-A-2016,JA,Political questions : political philosophy from Plato to Pinker 
JN8395-I-2015,JN,"Disputar la democracia. English+""Politics in a time of crisis : Podemos and the future of European democracy "
JF1525-M-2015,JF,The quest for good governance : how societies develop control of corruption 
JK421-K-2015,JK,Red tape
JZ6009-A-2014,JZ,Securing Sierra Leone
JZ5588-S-2015,JZ,"Security (Cambridge University Press)+""Security : dialogue across disciplines "
JA81-N-2015,JA,Western political thought : from Socrates to the age of ideology 
JK271-W-2015,JK,What is conservatism? 
JA86-B-2016,JA,Writing a research paper in political science : a practical guide to inquiry
JN976-J-2015,JN,The transfiguring sword : the just war of the women's social and political union 
JQ2951-E-2014,JQ,Elections in a hybrid regime : revisiting the 2011 Ugandan polls 
JF1525-E-2015,JF,Electronic government : 14th IFIP WG 8.5 International Conference
JV6271-F-2015,JV,A fair deal on talent : fostering just migration governance : lessons from around the globe 
JF799-W-2015,JF,Forging trust communities : how technology changes politics 
JZ1310-M-2015,JZ,Thinking the twenty-first century : ideas for the new political economy 
JZ4984-H-2015,JZ,The United Nations : a very short introduction 
JZ5578-W-2015,JZ,Women
JZ1320-R-2015,JZ,Research in global citizenship education 
JC571-J-2015,JC,Closing the rights gap : from human rights to social transformation 
JZ1318-B-2016,JZ,Between past orthodoxies and the future of globalization : contemporary philosophical problems 
JN9609-B-2015,JN,Changing images of the left in Bulgaria : the challenge of post-communism in the early 21st century 
JZ1427-P-2015,JZ,China's strong arm : protecting citizens and assets abroad 
JN621-C-2015,JN,Commons and lords : a short anthropology of Parliament 
JC330-D-2015,JC,Democratic transitions : conversations with world leaders 
JF1525-A-2015,JF,E-government strategy
JF1525-F-2016,JF,The five disciplines of intelligence collection 
JV7282-O-2015,JV,Flight and freedom : stories of escape to Canada 
JF1351-H-2015,JF,Handbook of public administration 
JC251-N-2015,JC,Hannah Arendt and the politics of friendship 
JF1351-H-2015,JF,Irregular governance : a plea for bold organizational experimentation 
JZ1242-H-2016,JZ,Kalevi Holsti : a pioneer in international relations theory
JZ6009-M-2014,JZ,Middle Eastern security
JV6483-M-2015,JV,Refuge in the Lord : Catholics
JV7590-R-2014,JV,Rethinking the attractiveness of EU labour immigration policies : comparative perspectives on the EU
JN238-L-2015,JN,The risk of BREXIT : Britain and Europe in 2015 
JZ4986-W-2015,JZ,Wartime origins and the future United Nations 
JZ5540-D-2016,JZ,Women Nobel Peace Prize winners 
JZ5584-W-2015,JZ,Worth fighting for : Canada's tradition of war resistance from 1812 to the War on terror 
JQ1669-N-2015,JQ,Building legislative coalitions for free trade in Asia : globalization as legislation 
JA71-E-2015,JA,"Categorie dell'impolitico. English+""Categories of the impolitical "
JZ1773-C-2015,JZ,Charting the roots of anti-Chinese populism in Africa 
JZ1600-L-2015,JZ,Communication and conflict : Italian diplomacy in the early Renaissance
JC479-A-2016,JC,A corporate welfare economy 
JQ629-D-2016,JQ,Democratic transition and security in Pakistan 
JF799-D-2015,JF,Democratizing inequalities : dilemmas of the new public participation 
JC319-B-2016,JC,Geopolitics and the quest for dominance 
JV6217-H-2015,JV,Handbook of the international political economy of migration 
JZ1570-I-2015,JZ,Importing EU norms : conceptual framework and empirical findings 
JC251-J-2015,JC,John Rawls and Christian social engagement : justice as unfairness 
JZ4839-H-2015,JZ,Managing developmental civil society organizations 
JZ1570-N-2015,JZ,Neighbourhood policy and the construction of the European external borders 
JZ1313-N-2016,JZ,Neutrality and neutralism in the global Cold War : between or within the blocs? 
JN94-Q-2015,JN,Political protest in Western Europe : exploring the role of context in political action 
JN94-A-2015,JN,Populists in power 
JZ5538-P-2016,JZ,Post-liberal peace transitions : between peace formation and state formation 
JZ1318-B-2016,JZ,The social process of globalization : return migration and cultural change in Kazakhstan 
JV8752-S-2016,JV,Southeast Asian migration : people on the move in search of work
JN30-P-2015,JN,The sub-national dimension of the EU : a legal study of multilevel governance 
JN6635-K-2015,JN,Ukraine : democratization
JZ5588-N-2016,JZ,The universal adversary : security
JQ1681-A-2016,JQ,Accidental activists : victim movements and government accountability in Japan and South Korea 
JQ1516-F-2015,JQ,China's democracy path 
JC179-C-2015,JC,Creolizing Rousseau 
JS113-B-2015,JS,Decentralization and intrastate struggles : Chechnya
JA84-S-2016,JA,Deforming American political thought : challenging the Jeffersonian legacy 
JF1525-D-2015,JF,Digital solutions for contemporary democracy and government 
JV6217-E-2015,JV,The economics of immigration : market-based approaches
JZ5687-H-2016,JZ,Getting to 67 : the post-Cold War politics of arms control treaty ratification 
JQ639-I-2016,JQ,Governance for development : political and administrative reforms in Bangladesh 
JC311-Z-2015,JC,Individual choice and state-led nationalist mobilization in China : self-interested patriots 
JQ1745-F-2015,JQ,The political development of modern Thailand 
JC263-H-2015,JC,The political discourse of Carl Schmitt : a mystic of order 
JZ1310-U-2015,JZ,The use of force : military power and international politics 
JQ769-W-2014,JQ,Why did anticorruption policy fail? : a study of anticorruption policy implementation failure in Indonesia 
JZ1318-K-2016,JZ,A world of struggle : how power
JA71-B-2015,JA,The Bloomsbury companion to political philosophy 
JC495-C-2015,JC,Comparing autocracies in the early twenty-first century 
JC480-T-2015,JC,The dictator's army : battlefield effectiveness in authoritarian regimes 
JN329-B-2014,JN,Digitizing government : understanding and implementing new digital business models 
JF1001-U-2016,JF,The economics of voting : studies of self-interest
JC176-O-2016,JC,Edmund Burke and the conservative logic of empire 
JF197-N-2015,JF,The effects of Europeanization on the integration process in the Upper Adriatic Region 
JN15-A-2015,JN,Framing the European Union : the power of political arguments in shaping European integration 
JZ1318-G-2016,JZ,Global cooperation and the human factor in international relations 
JC323-S-2015,JC,Informal trade
JV8745-G-2016,JV,Intergenerational consequences of migration : socio-economic
JC421-A-2015,JC,Machiavelli and the modern state : The prince
JN6529-H-2015,JN,Near and distant neighbors : a new history of Soviet intelligence 
JQ1758-N-2016,JQ,Neoliberal governmentality and the future of the state in the Middle East and North Africa 
JZ5538-R-2016,JZ,Peace formation and political order in conflict affected societies 
JQ281-P-2016,JQ,Politics of the 'other' in India and China : western concepts in non-western contexts 
JZ5538-F-2015,JZ,Regulating business for peace : the United Nations
JC265-B-2016,JC,Reviving Gramsci : crisis
JV6035-R-2016,JV,Routledge handbook of immigration and refugee studies 
JC365-S-2015,JC,Small states in the modern world : vulnerabilities and opportunities 
JV7590-A-2016,JV,An anthology of migration and social transformation : European perspectives 
JQ1516-F-2015,JQ,Civil society contributions to policy innovation in the PR China : environment
JN9679-D-2016,JN,Decentralisation and the management of ethnic conflict : lessons from the Republic of Macedonia 
JN6766-G-2016,JN,Democracy in Poland : representation
JZ4850-G-2015,JZ,Democratic intergovernmental organizations? : normative pressures and decision-making rules 
JF60-D-2015,JF,Developing country perspectives on public service delivery 
JA84-C-2015,JA,A divided republic : nation
JZ5665-G-2016,JZ,Global nuclear disarmament strategic
JV8296-V-2015,JV,Migrating and settling in a mobile world : Albanian migrants and their children in Europe 
JV6035-M-2015,JV,Migration and integration in Europe
JF1001-T-2016,JF,Political campaign communication : principles and practices 
JA75-S-2015,JA,Political peoplehood : the roles of values
JA85-S-2015,JA,Political reputation management : the strategy myth 
JA71-P-2016,JA,Political theory without borders 
JC423-M-2016,JC,The psychology of democracy 
JZ6300-D-2015,JZ,Religion and post-conflict statebuilding : Roman Catholic and Sunni Islamic perspectives 
JS100-S-2016,JS,Social media and local governments : theory and practice 
JN34-T-2016,JN,Territorial governance across Europe : pathways
JC153-H-2015,JC,"Thomas Hobbes. English+""Thomas Hobbes "
JQ1519-C-2015,JQ,Training the party : party adaptation and elite training in reform-era China 
JZ1649-T-2016,JZ,Turkey as a mediator : stories of success and failure 
JQ1828-G-2016,JQ,Civil society and political reform in Lebanon and Libya : transition and constraint 
JQ1086-O-2015,JQ,Democracy in Central Asia : competing perspectives and alternative strategies 
JZ1480-B-2015,JZ,Democracy promotion as US foreign policy : Bill Clinton and democratic enlargement 
JF1525-E-2016,JF,Essays in public sector entrepreneurship 
JF251-C-2016,JF,Executive politics in semi-presidential regimes : power distribution and conflicts between presidents and prime ministers 
JC423-P-2016,JC,Five rising democracies : and the fate of the international liberal order 
JV6225-I-2016,JV,The immigrant other : lived experiences in a transnational world 
JA66-K-2016,JA,Knowing governance : the epistemic construction of political order 
JA85-G-2015,JA,"Communicazione politica online. English+""Online political communication : how to use the web to build consensus and boost participation "
JA75-O-2016,JA,The Oxford handbook of environmental political theory 
JN6695-A-2015,JN,The red web : the struggle between Russia's digital dictators and the new online revolutionaries 
JQ1873-S-2016,JQ,State fragility and state building in Africa : cases from Eastern and Southern Africa 
JZ1317-D-2015,JZ,Warlords and coalition politics in post-Soviet states 
JC73-G-2015,JC,Stasis and stability : exile
JZ6392-F-2014,JZ,Defensive killing 
JQ1879-K-2016,JQ,Africa's social cleavages and democratization : colonial
JF1525-T-2014,JF,Branding for the public sector : creating
JN2203-D-2015,JN,Citizenship in Bosnia and Herzegovina
JC71-F-2015,JC,The polis and the stage : performance
JN3838-M-2015,JN,From open secrets to secret voting : democratic electoral reforms and voter autonomy 
JZ6377-K-2015,JZ,Ghana Armed Forces in Lebanon and Liberia peace operations 
JN550-W-2015,JN,How parliament works 
JQ1828-S-2015,JQ,Living with the AK-47 : militancy and militants in Hezbollah's resistance movement  
JN33-P-2015,JN,The making of a European president 
JZ6374-K-2016,JZ,Norm change in international relations : linked ecologies in UN peacekeeping operations 
JA71-E-2016,JA,Political philosophy
JZ3675-M-2015,JZ,A political theory of territory 
JA79-B-2016,JA,Political vices 
JZ4850-P-2015,JZ,The politics of international organizations : views from insiders 
JV6225-P-2015,JV,Practising the good life : lifestyle migration in practices 
JZ5538-W-2015,JZ,Quality peace : peacebuilding
JV6346-L-2014,JV,Refugees and the myth of human rights : life outside the pale of the law 
JZ1616-L-2015,JZ,Russia and the new world disorder 
JZ5597-J-2015,JZ,Conflict resolution in South Caucasus : challenges to international efforts 
JV151-T-2015,JV,Crises of empire : decolonization and Europe's imperial states 
JQ1698-Z-2015,JQ,Decision-making reform in Japan : the DPJs failed attempt at a politician-led government 
JZ5584-L-2016,JZ,Designing peace : Cyprus and institutional innovations in divided societies 
JZ6374-L-2016,JZ,Developing a United Nations Emergency Peace Service : meeting our responsibilities to prevent and protect 
JN30-L-2015,JN,Europe's legitimacy crisis : from causes to solutions 
JZ1570-E-2015,JZ,The European Union and global engagement : institutions
JF1351-G-2014,JF,Good governance and civil society : selected issues on the relations between state
JA76-S-2015,JA,How politics makes us sick : neoliberal epidemics 
JQ1631-E-2014,JQ,Japanese diplomacy : the role of leadership 
JN679-T-2015,JN,Making British law : committees in action 
JV151-T-2015,JV,Metropolitan identities and twentieth-century decolonization 
JC251-M-2015,JC,Michael A. Weinstein : action
JV6225-M-2015,JV,Migrant capital : networks
JV6483-C-2015,JV,Migrant mobilization and securitization in the US and Europe : how does it feel to be a threat? 
JN34-M-2015,JN,Multi-level governance : the missing linkages 
JZ1242-W-2016,JZ,Out of line : essays on the politics of boundaries and the limits of modern politics 
JN30-B-2015,JN,Participatory democracy and civil society in the EU : agenda-setting and institutionalisation 
JQ1698-G-2015,JQ,The post-war roots of Japanese political malaise 
JZ6369-K-2016,JZ,The practice of humanitarian intervention : aid workers
JC480-T-2016,JC,The revolutionary totalitarian personality : Hitler
JC355-A-2016,JC,Advancing collaboration theory : models
JZ1308-T-2015,JZ,Contemporary cosmopolitanism 
JZ1480-G-2015,JZ,Culture and propaganda : the progressive origins of American public diplomacy
JC423-G-2016,JC,David's sling : a history of democracy in ten works of art 
JF501-D-2014,JF,Democracy in practice : ceremony and ritual in parliament 
JZ1570-D-2015,JZ,The diplomatic system of the European Union : evolution
JF1525-E-2015,JF,E-government and websites : a public solutions handbook 
JZ1570-N-2015,JZ,The EU foreign policy analysis : democratic legitimacy
JN94-K-2015,JN,Europe managing the crisis : the politics of fiscal consolidation 
JZ1318-G-2015,JZ,Global governance facing structural changes : new institutional trajectories for digital and transnational capitalism 
JN30-P-2015,JN,Imagining European unity since 1000 AD 
JN1228-H-2014,JN,Independence of the Scottish mind : elite narratives
JZ6369-M-2015,JZ,International responses to mass atrocities in Africa : responsibility to protect
JF801-E-2015,JF,The limits of political belonging : an adaptionist perspective on citizenship and society 
JV6347-M-2016,JV,Migrant encounters : intimate labor
JA71-N-2015,JA,Nancy and the political 
JZ5538-P-2016,JZ,Peacebuilding in crisis : rethinking paradigms and practices of transnational cooperation 
JC143-D-2015,JC,The political philosophy of Niccolò Machiavelli 
JV4215-M-2015,JV,Power and corruption in the early modern Portuguese world 
JF1351-P-2015,JF,Public administration evolving : from foundations to the future 
JZ1242-P-2013,JZ,Public administration in the context of global governance 
JZ1305-C-2015,JZ,Before anarchy : Hobbes and his critics in modern international thought 
JQ3869-E-2015,JQ,Businessmen
JC183-C-2015,JC,"Commentaire sur L'ouvrage de Filangieri. English+""Commentary on Filangieri's work "
JZ3675-A-2015,JZ,Cosmoplitanism
JC423-G-2016,JC,Globalisation and domestic politics : parties
JN318-H-2015,JN,A government that worked better and cost less? : evaluating three decades of reform and change in UK central government 
JQ1998-J-2015,JQ,How long will South Africa survive? : [the looming crisis] 
JN30-I-2016,JN,International relations theory and European security : we thought we knew 
JQ1631-J-2015,JQ,Japanese and Russian politics : polar opposites or something in common? 
JZ1570-V-2016,JZ,Lobbying in EU foreign policy-making : the case of the Israeli-Palestinian conflict 
JV6033-C-2015,JV,Migration and security in the global age : diaspora communities and conflict 
JC423-T-2015,JC,Militant democracy : undemocratic political parties and beyond 
JQ3089-P-2016,JQ,Moral economies of corruption : state formation & political culture in Nigeria 
JZ1570-B-2015,JZ,Northern Europe and the making of the EU's Mediterranean and Middle East policies : normative leaders or passive bystanders? 
JV7233-S-2015,JV,Points of entry : how Canada's immigration officers decide who gets in 
JC330-U-2015,JC,Prudential public leadership : promoting ethics in public policy and administration 
JF1525-B-2015,JF,Public sector organizations and cultural change 
JA71-R-2015,JA,The relevance of political science 
JA79-J-2015,JA,Juger
JN1129-G-2015,JN,The British Labour party and the establishment of the Irish free state
JZ1570-C-2016,JZ,China
JZ1734-C-2016,JZ,China's international roles : challenging or supporting international order? 
JZ1734-C-2016,JZ,China's strategic priorities 
JZ5538-H-2016,JZ,Emotions in conflict : inhibitors and facilitators of peace making 
JQ231-M-2014,JQ,Ethics for governance : reinventing public services 
JZ1734-E-2015,JZ,The EU-China relationship : European perspectives : a manual for policy makers 
JZ1570-E-2015,JZ,The European External Action Service : European diplomacy post-Westphalia 
JC423-B-2015,JC,Global democratic theory : a critical introduction 
JN30-G-2015,JN,Governing Europe's spaces : European Union re-imagined 
JZ5588-H-2015,JZ,Handbook of international security and development 
JN36-R-2015,JN,Institutional and policy change in the European Parliament : deciding on freedom
JZ5675-B-2015,JZ,Nuclear authority : the IAEA and the absolute weapon 
JA75-Y-2015,JA,The play of political culture
JA75-T-2015,JA,The political ecology of climate change adaptation : livelihoods
JQ1510-R-2015,JQ,The road to collaborative governance in China 
JA71-S-2015,JA,Scientific statesmanship
JC327-G-2015,JC,"Souveränität. English+""Sovereignty : the origin and future of a political and legal concept "
JV4260-H-2015,JV,Administration and taxation in former Portuguese Africa
JZ6377-B-2015,JZ,The African Union's role in peacekeeping : building on lessons learned from security operations 
JK275-C-2015,JK,America the beautiful or America the caput? 
JA79-T-2015,JA,Arendt
JF1501-H-2015,JF,"Bureaucratisation du monde à l'ère néolibérale. English+""The bureaucratization of the world in the neoliberal era : an international and comparative perspective "
JZ1318-K-2015,JZ,Civil society and the governance of development 
JN238-C-2015,JN,The coalition effect
JC49-A-2015,JC,Defining Islamic statehood : measuring and indexing contemporary Muslim states 
JQ1692-C-2016,JQ,Electoral reform and national security in Japan : from pork to foreign policy 
JF1081-G-2015,JF,Greed
JC359-S-2015,JC,Imperialism past and present 
JZ4974-L-2016,JZ,Land
JZ5548-T-2016,JZ,Mainstreaming pacifism : conflict
JC312-M-2015,JC,Minority accommodation through territorial and non-territorial autonomy 
JV6021-J-2015,JV,Museums
JV8701-G-2015,JV,The new immigration federalism 
JN30-H-2016,JN,The new totalitarian temptation : global governance and the crisis of democracy in Europe 
JQ1811-P-2016,JQ,Party-society relations in the Republic of Cyprus : political and societal strategies 
JV6225-R-2015,JV,Rethinking border control for a globalizing world : a preferred future 
JF1081-R-2015,JF,Routledge handbook of political corruption 
JF799-F-2015,JF,Spectators in the field of politics 
JN7011-A-2016,JN,Action research for democracy : new ideas and perspectives from Scandinavia 
JN40-D-2015,JN,Democratic politics in a European Union under stress 
JZ1242-W-2015,JZ,Ethics
JQ1510-S-2015,JQ,Governance and politics of China 
JZ1305-M-2016,JZ,History and international relations : from the ancient world to the 21st century 
JV6483-I-2016,JV,Immigration reform 
JZ6045-S-2015,JZ,International negotiation in a complex world 
JA85-M-2014,JA,The Internet and European Integration : pro- and anti- EU debates in online news media 
JC375-C-2015,JC,"Prosternarsi. English+""Kings into gods : how prostration shaped Eurasian civilizations "
JV7625-K-2016,JV,The language of asylum : refugees and discourse 
JZ1319-M-2015,JZ,Making things international. 1
JC176-W-2015,JC,The political thought of Hume and his contemporaries : Enlightenment projects 
JZ1316-R-2015,JZ,Ranking the world : grading states as a tool of global governance 
JV6217-H-2015,JV,Handbook of the economics of international migration 
JN40-S-2015,JN,Society and nation in transnational processes in Europe 
JK468-H-2016,JK,Conversations with a masked man : my father
JV6217-D-2016,JV,Advances in water resources management 
JA85-J-2015,JA,Analyzing political communication with digital trace data : the role of Twitter messages in social science research 
JN6699-O-2015,JN,Causes and consequences of democratization : the regions of Russia 
JF799-W-2015,JF,The civic organization and the digital citizen : communicating engagement in a networked age 
JC75-C-2016,JC,Democracy : a life 
JZ6045-R-2015,JZ,Disarming conflict 
JZ5588-E-2016,JZ,Ethical security studies : a new research agenda 
JN40-E-2016,JN,Evaluating e-participation : frameworks
JN96-E-2015,JN,Extraterritorial citizenship in postcommunist Europe 
JZ1317-G-2016,JZ,Global and regional leadership of BRICS countries 
JV6271-S-2016,JV,Immigration policy from 1970 to the present 
JC359-I-2015,JC,Imperial expectations and realities : El Dorados
JV8753-I-2016,JV,International migration in Southeast Asia : continuities and discontinuities 
JZ4850-D-2016,JZ,International organizations and military affairs 
JZ5675-E-2015,JZ,Iran nuclear negotiations : accord and détente since the Geneva agreement of 2013 
JC251-N-2016,JC,John Dewey : the global public and its problems 
JA79-R-2015,JA,Soul
JZ27-S-2015,JZ,Wall Street's think tank : the Council on Foreign Relations and the empire of neoliberal geopolitics
JZ5584-B-2015,JZ,The British and peace in Northern Ireland : the process and practice of reaching agreement 
JA85-C-2016,JA,Citizen participation and political communication in a digital world 
JC328-J-2015,JC,Compliant rebels : rebel groups and international law in world politics 
JV8132-A-2015,JV,Crimes of peace : Mediterranean migrations at the world's deadliest border 
JA76-O-2015,JA,Economy of force : counterinsurgency and the historical rise of the social 
JC329-K-2015,JC,The ethics of patriotism : a debate 
JF60-T-2015,JF,Govern like us : U.S. expectations of poor countries 
JC251-H-2015,JC,Hannah Arendt : a life in dark times 
JF1061-I-2015,JF,International approaches to governing ethnic diversity 
JV6124-J-2016,JV,Just ordinary citizens? : towards a comparative portrait of the political immigrant 
JV7625-M-2016,JV,Migrant women's voices : talking about life and work in the UK since 1945 
JZ5538-P-2016,JZ,Peacebuilding and friction : global and local encounters in post conflict societies 
JZ6385-G-2015,JZ,Population wars : a new perspective on competition and coexistence 
JA71-M-2015,JA,"Regard politique. English+""Seeing things politically : interviews with Bénédicte Delorme-Montini "
JC323-B-2015,JC,Borderities and the politics of contemporary mobile borders 
JQ766-D-2016,JQ,Decentralization and governance in Indonesia 
JC423-F-2015,JC,Democratic equilibrium : the supply and demand of democracy 
JZ1570-D-2016,JZ,Democratization in EU foreign policy : new member states as drivers of democracy promotion 
JV185-C-2015,JV,Global rectificatory justice 
JZ1318-L-2015,JZ,Globalization : an introduction to the end of the known world 
JC599-H-2015,JC,Human security and philanthropy : Islamic perspectives and Muslim majority country practices 
JQ3881-S-2015,JQ,The international dimensions of democratization in Egypt : the limits of externally-induced change 
JZ5538-M-2015,JZ,Methodologies in peace psychology : peace research by peaceful means 
JZ6009-J-2015,JZ,Nested security : lessons in conflict management from the League of Nations and the European Union 
JZ5538-P-2015,JZ,Peace studies between tradition and innovation 
JC480-P-2015,JC,Perspectives on the entangled history of communism and Nazism : a comnaz analysis 
JC423-K-2015,JC,Politics of dialogue : non-consensual democracy and critical community 
JA85-S-2015,JA,Presidential campaign communication 
JZ6368-R-2015,JZ,Reassuring the reluctant warriors : U.S. civil-military relations and multilateral intervention 
JN955-G-2016,JN,Representation of the British suffrage movement 
JN30-R-2016,JN,Revisiting the European Union as empire 
JV6271-W-2015,JV,Rights
JZ1480-M-2015,JZ,Sailing the water's edge : the domestic politics of American foreign policy 
JZ1242-T-2015,JZ,Theorizing foreign policy in a globalized world 
JC327-P-2016,JC,The credibility of sovereignty : the political fiction of a concept 
JV6017-D-2016,JV,Diasporas
JC323-D-2016,JC,Dislocations of civic cultural borderlines : methodological nationalism
JZ1253-E-2016,JZ,Emotions in international politics : beyond mainstream international relations 
JZ1570-E-2016,JZ,EU borders and shifting internal security : technology
JC75-F-2015,JC,Federalism in Greek antiquity 
JS113-G-2015,JS,Governance in transition 
JN1571-M-2015,JN,In the shadow of history : Sinn Féin
JV6035-I-2016,JV,International handbook of migration and population distribution 
JN94-P-2015,JN,The Palgrave handbook of national parliaments and the European Union 
JV51-P-2014,JV,Postcolonial reason and its critique : deliberations on Gayatri Chakravorty Spivak's thoughts 
JZ5584-S-2015,JZ,SAGE series in human rights audits of peace processes 
JC479-E-2015,JC,Justice
JZ5584-P-2015,JZ,The political economy of conflict in South Asia 
JZ1305-J-2015,JZ,"Politische Streitfragen. English+""Political issues under debate "
JQ779-M-2015,JQ,Indonésie
JF2112-L-2016,JF,Marketing democracy : public opinion and media formation in democratic societies 
JS7509-B-2014,JS,The privatisation of security in the Kurdistan region of Iraq 
JZ6009-B-2015,JZ,Target markets : North Korea's military customers in the sanctions era 
JQ1745-P-2016,JQ,The way Thais lead : face as social capital 
JK421-S-2016,JK,Undemocratic : rogue
JC423-D-2016,JC,Democracy : a reader 
JC573-A-2015,JC,The Right and the recession 
JC251-B-2015,JC,Brill's companion to Leo Strauss' writings on classical political thought 
JZ1515-U-2015,JZ,Unsettled balance : ethics
JC328-C-2015,JC,"À nos amis. English+""To our friends "
JQ1758-B-2015,JQ,Trust
JQ3099-O-2015,JQ,The art of courage : the road to Alausa 
JZ1480-K-2015,JZ,The American Consul : a history of the United States Consular Service
JZ5538-F-2015,JZ,The art of living sideways : skateboarding
JN6695-G-2015,JN,Building an authoritarian polity : Russia in post-Soviet times 
JC131-W-2015,JC,Carl Friedrich von Weizsacker: Major Texts on Politics and Peace Research 
JN30-F-2014,JN,Freedom
JC319-V-2014,JC,Geopolitics
JC393-G-2015,JC,Global medieval : mirrors for princes reconsidered 
JV8712-I-2015,JV,Immigration societies : Taiwan and beyond 
JC143-B-2015,JC,Machiavelli's art of politics 
JN30-M-2015,JN,Managing global challenges : the European Union
JC319-B-2015,JC,Mapping the Cold War : cartography and the framing of America's international power 
JC480-M-2015,JC,Multiparty elections in authoritarian regimes : explaining their introduction and effects 
JZ6045-G-2015,JZ,Nils Petter Gleditsch : pioneer in the analysis of war and peace 
JC330-P-2014,JC,Philosophical paths in the public sphere 
JN6649-W-2015,JN,Pluralism by default : weak autocrats and the rise of competitive politics 
JN621-D-2015,JN,Sir Thomas Duppa's commonplace book 
JQ1998-K-2016,JQ,The South African Communist Party : adapting to thrive in a post-communist age 
JV6225-S-2015,JV,Strangers in this world : multireligious reflections on immigration 
JF799-J-2015,JF,Altruism and self-interest in democracies : individual participation in government 
JC261-C-2015,JC,The companion to Raymond Aron 
JA75-C-2015,JA,Culture
JZ1254-S-2016,JZ,Cyber security and the politics of time 
JZ1253-E-2015,JZ,Emotions
JZ1570-A-2015,JZ,The European external action service and national foreign ministries : convergence or divergence? 
JV6483-D-2015,JV,Everyday illegal : when policies undermine immigrant families 
JN3971-D-2016,JN,Gender quotas and democratic participation : recruiting candidates for elective offices in Germany 
JN5185-V-2015,JN,"The Golden Dawn's nationalist solution"" : explaining the rise of the far right in Greece "
JQ1631-J-2015,JQ,Japanese and Korean politics : alone and apart from each other 
JZ1305-Z-2016,JZ,Lacan
JV6038-M-2015,JV,Migration policy and practice : interventions and solutions 
JZ1308-A-2015,JZ,Muslim cosmopolitanism in the Age of Empire 
JN36-B-2016,JN,The politics of persuasion : should lobbying be regulated in the EU? 
JZ5330-S-2016,JZ,Rethinking regionalism 
JC319-H-2016,JC,Space is power : the seven rules of territory 
JC153-B-2015,JC,Submission and subjection in Leviathan : good subjects in the Hobbesian commonwealth 
JN8210-F-2016,JN,Why minority governments work : multilevel territorial politics in Spain 
JN45-U-2016,JN,(Un)intended consequences of European parliamentary elections 
JC71-A-2015,JC,Aristotle's Politics : a critical guide 
JA80-B-2015,JA,Biopolitics and utopia : an interdisciplinary reader 
JF1081-R-2016,JF,Corruption and government : causes
JV6124-B-2015,JV,Diasporas and homeland conflicts : a comparative perspective 
JC330-E-2015,JC,Elites
JA74-R-2016,JA,Faces on the ballot : the personalization of electoral systems in Europe 
JF801-S-2015,JF,The human right to citizenship : a slippery concept 
JZ5665-C-2015,JZ,The new nuclear disorder : challenges to deterrence and strategy 
JZ5566-P-2016,JZ,The Palgrave handbook of disciplinary and regional approaches to peace 
JC257-V-2015,JC,The political philosophy of G.A. Cohen : back to socialist basics 
JF251-B-2015,JF,The presidential republic 
JF2051-P-2015,JF,The presidentalization of political parties : organizations
JZ4839-L-2015,JZ,Rising powers and multilateral institutions 
JQ220-B-2016,JQ,Special category states of India 
JC229-S-2015,JC,Tocqueville
JZ4986-P-2015,JZ,The United Nations : history and core ideas 
JQ298-Z-2016,JQ,Why regional parties? : clientelism
