child,parent,description
E784-F-1950,E,From Versailles to the New Deal : a hronile of the Harding-oolidge-Hoover era 
E784-G-1999,E,Disontented Ameria : the United States in the 1920s 
E784-H-1979,E,The great war and the searh for a modern order : a history of the Amerian people and their institutions
E784-H-1960,E,Republian asendany
E784-L-1993,E,The perils of prosperity
E784-L-2001,E,Triumph and downfall : Ameria's pursuit of peae and prosperity
E784-L-1958,E,The perils of prosperity
E784--1999,E,Major problems in Amerian history
E784-M-2004,E,New world oming : the 1920s and the making of modern Ameria 
E784-M-1963,E,The twenties : Fords
E784-O-2005,E,Ameria in the 1920s 
E784-P-2006,E,The twenties in Ameria : politis and history 
E784-P-1969,E,The 1920s : problems and paradoxes : seleted readings 
E784-P-1992,E,Anxious deades : Ameria in prosperity and depression
E784-P-1982,E,Ameria in the twenties : a history 
E784-P-1998,E,Babbitts and bohemians : from the Great War to the Great Depression 
E784-P-1967,E,Babbitts and bohemians : the Amerian 1920s 
E784-Z-1969,E,Republians and labor
E784M143-H-1969,E,Freedom in jeopardy : the story of the Marthy years 
E784M143-O-1976,E,Senator Joseph Marthy and the Amerian labor movement 
E785--2004,E,Ameria in the  1920s : literary soures & douments 
E785-B-1963,E,The origins of Teapot Dome : Progressives
E785-B-1970,E,The United States and the Washington onferene
E785-M-1969,E,The Harding era : Warren G. Harding and his administration 
E785-R-1962,E,Tragedy in Dedham : the story of the Sao-Vanzetti ase 
E785-V-1984,E,The parhment peae : the United States Senate and the Washington onferene 1921-1922 
E786-A-1939,E,Inredible era : the life and times of Warren Gamaliel Harding 
E786-h-1924,E,Life and times of Warren G. Harding
E786-D-1932,E,The inside story of the Harding tragedy 
E786-S-1965,E,The available man : the life behind the masks of Warren Gamaliel Harding 
E786-M-1930,E,The strange death of President Harding 
E786-R-1969,E,President Harding : his life and times
E791--1998,E,alvin oolidge and the oolidge era : essays on the history of the 1920s 
E792-E-1961,E,Frank B. Kellogg and Amerian foreign relations
E793-o-1919,E,Have faith in Massahusetts : a olletion of speehes and messages 
E793-o-1929,E,The autobiography 
E793-F-1965,E,alvin oolidge
E793-M-1967,E,alvin oolidge : the quiet president 
E793-o-1964,E,The Talkative President : the Off-The-Reord Press onferenes of alvin oolidge 
E793-W-1965,E,A puritan in Babylon : the story of alvin oolidge 
E793-W-1923,E,President oolidge : a ontemporary estimate 
E795-M-1966,E,The progressive movement of 1924 
E795-W-1991,E,The Progressive Movement of 1924 and the development of interest group liberalism 
E796-L-1979,E,Prejudie and the Old Politis : the Presidential Eletion of 1928 
E796-M-1956,E,A atholi runs for president : the ampaign of 1928 
E796-S-1929,E,ampaign addresses of Governor Alfred E. Smith
E801-o-1932,E,Father oughlin's radio disourses
E801-o-1931,E,Father oughlin's radio sermons
E801-F-1985,E,The presideny of Herbert . Hoover 
E801--1989,E,Herbert Hoover and the historians 
E801-L-1933,E,Interpretations
E801-M-1936,E,The Hoover administration : a doumented narrative 
E801-N-1992,E,The ruial era : the Great Depression and World War 2
E801-R-1968,E,The poverty of abundane : Hoover
E801-R-1977,E,Hoover
E801-S-1970,E,The interregnum of despair : Hoover
E801-T-1970,E,Hard times : an oral history of the Great Depression 
E801-W-1959,E,Herbert Hoover and the great depression 
E801-W-1937,E,The Hoover poliies 
E801-W-1932,E,Devil take the hindmost : a year of the slump 
E802-B-1975,E,The politis of Amerian individualism : Herbert Hoover in transition
E802-B-1984,E,Herbert Hoover : a publi life 
E802-D-1939,E,Journal as Ambassador to Great Britain 
E802-D-1935,E,Notes as Vie President
E802-F-1969,E,Amerian diplomay in the Great Depression : Hoover-Stimson foreign poliy
E802--1979,E,Herbert Hoover : the Great War and its aftermath
E802--1981,E,Herbert Hoover as Seretary of ommere 1921-1928 : studies in New Era thought and pratie 
E802-H-1952,E,Memoirs 
E802-H-1953,E,Memoirs 
E802-H-1978,E,Two peaemakers in Paris : the Hoover-Wilson post-armistie letters
E802-L-1972,E,Aggressive introvert : a study of Herbert Hoover and publi relations management 1912-1932 
E802-R-1963,E,Henry L. Stimson and Japan
E802-S-1984,E,An unommon man : the triumph of Herbert Hoover 
E802A2-H-1974,E,Herbert Hoover : ontaining the publi messages
E802A2-H-1976,E,Herbert Hoover : ontaining the publi messages
E803-E-1980,E,Herbert Hoover 
E803-L-1964,E,Herbert Hoover : a biography 
E803-N-1983,E,The life of Herbert Hoover 
E803-N-1988,E,The life of Herbert Hoover 
E803-N-1996,E,The life of Herbert Hoover 
E803-W-1932,E,Herbert lark Hoover : an Amerian tragedy 
E804-N-1981,E,The Diplomay of Ideas : U.S. Foreign Poliy and ultural Relations
E805-B-1948,E,President Roosevelt and the oming of war
E805-B-1933,E,The future omes : a study of the New Deal 
E805-B-1967,E,Just around the orner : a highly seletive history of the thirties 
E805-a-1934,E,The new dealers 
E805-h-1965,E,The New Deal at home and abroad
E805-h-1963,E,Minister of relief : Harry Hopkins and the depression 
E805-o-1968,E,The New Deal 
E805-o-1975,E,The New Deal 
E805-o-1992,E,The New Deal 
E805-D-1969,E,Essays on the New Deal 
E805-E-1960,E,The Roosevelt revolution 
E805-F-1948,E,Jim Farley's story : the Roosevelt years 
E805-F-1933,E,Roosevelt and his Ameria 
E805-F-1967,E,F.D.R.'s undelared war
E805-F-1966,E,1933 : haraters in risis 
E805-F-1964,E,The anxious years : Ameria in the nineteen thirties : a olletion of ontemporary writings 
E805-F-1968,E,Amerian atholis and the Roosevelt presideny
E805-F-1940,E,ountry squire in the White House 
E805-F-1965,E,F.D.R. and the South 
E805-F-1959,E,The New Deal in historial perspetive 
E805-G-1967,E,An Enore for Reform : the Old Progressives and the New Deal 
E805-H-1962,E,The desperate years : a pitorial history of the thirties 
E805-H-1936,E,An Amerian experiment 
E805-H-1965,E,When the New Deal was young and gay 
E805-I-1955,E,The seret diary 
E805-I-0,E,The seret diary 
E805-J-1967,E,Leadership in the New Deal : the administrative hallenge 
E805-J-1966,E,Isolationism in Ameria
E805--1963,E,The New Deal : what was it 
E805-K-1966,E,Soial sientists and farm politis in the age of Roosevelt 
E805-L-1963,E,Franklin D. Roosevelt and the New Deal
E805-L-1933,E,The first hapter of the New Deal 
E805-L-1968,E,The New Deal : a Doumentary History 
E805-L-1936,E,Half way with Roosevelt 
E805-L-1934,E,The Roosevelt revolution : first phase 
E805-L-1944,E,What Ameria thinks 
E805-M-1968,E,The New Deal 
E805-M-1975,E,The Glory and the Dream : a Narrative History of Ameria
E805-M-1939,E,After seven years 
E805-M-1966,E,The first New Deal 
E805-M-1971,E,Roosevelt and Rayburn
E805--1975,E,The New Deal 
E805-P-1967,E,ongressional onservatism and the New Deal : the growth of the onservative oalition in ongress
E805-P-1957,E,The new age of Franklin Roosevelt 1932-45 
E805-R-1952,E,Working with Roosevelt
E805-R-1955,E,The Roosevelt leadership
E805-R-1933,E,Looking forward 
E805-R-1959,E,The New Deal : revolution or evolution 
E805-S-1959,E,The age of Roosevelt 
E805-S-1957,E,The age of Roosevelt 
E805-S-1961,E,The age of Roosevelt 
E805-S-1965,E,ornbelt rebellion : the Farmers' Holiday Assoiation 
E805-S-1940,E,Shrine of the silver dollar 
E805-S-1964,E,Rexford Tugwell and the new deal 
E805-S-1935,E,Forerunners of Amerian Fasism 
E805-T-1965,E,Father oughlin and the New Deal 
E805-W-1945,E,Demoray reborn 
E805-W-1944,E,The entury of the ommon man 
E805-W-1959,E,Roosevelt and modern Ameria 
E805-Z-1966,E,New deal thought 
E806--2003,E,The ahievement of Amerian liberalism : the New Deal and its legaies 
E806-A-1979,E,Franklin D. Roosevelt and the new deal 
E806--1990,E,Amerian foreign poliy in the 1930's 
E806--1977,E,Amerians remember the home front : an oral narrative 
E806-B-1989,E,The New Deal : the depression years
E806-B-2002,E,The new deal : the depression years
E806-B-1976,E,V was for vitory : politis and Amerian ulture during World War II 
E806-B-1977,E,The era of Franklin D. Roosevelt : a hronile of the New Deal and global war 
E806-B-1946,E,Amerian foreign poliy in the making
E806-B-1964,E,The United States and the Far Eastern risis of 1933-1938
E806-B-1995,E,The end of reform : New Deal liberalism in reession and war 
E806-B-1982,E,Voies of protest : Huey Long
E806-B-1973,E,Will Roosevelt sueed 
E806-B-1940,E,Isolated Ameria 
E806-B-1947,E,Speaking frankly 
E806--2020,E,apitalism ontested : the New Deal and its legaies 
E806-o-2010,E,Nothing to fear : FDR's inner irle and the hundred days that reated modern Ameria 
E806-a-1969,E,Amerian messiahs 
E806-o-1962,E,Senator Gerald P. Nye and Amerian foreign relations 
E806-o-1995,E,Determinism and Amerian foreign relations during the Franklin D. Roosevelt era 
E806-o-1983,E,Roosevelt and the isolationists
E806-D-2009,E,Daning in the dark : a ultural history of the Great Depression 
E806-D-2000,E,Storm on the horizon : the hallenge to Amerian intervention
E806-D-2011,E,lass and power in the New Deal : orporate moderates
E806-D-2010,E,Roosevelt's purge : how FDR fought to hange the Demorati Party 
E806-D-1970,E,The Roosevelt diplomay and World War 2 
E806-D-1979,E,Franklin D. Roosevelt and Amerian foreign poliy
E806-D-1995,E,Franklin D. Roosevelt and Amerian foreign poliy
E806--1950,E,A deade of Amerian foreign poliy : basi douments 1941-1949.
E806--1985,E,A deade of Amerian foreign poliy : basi douments 1941-1949.
E806-D-1969,E,Roosevelt and World War 2 
E806-D-1967,E,Seond hane : the triumph of internationalism in Ameria during World War 2 
E806-D-1962,E,The illusion of neutrality 
E806--1988,E,Doumenting Ameria
E806-D-1955,E,The passing of Amerian neutrality
E806-F-2001,E,The war within World War II : Franklin Delano Roosevelt and the struggle for supremay 
E806-F-1981,E,Twilight of Progressivism : the Western Republian Senators and the New Deal 
E806--2001,E,Franklin D. Roosevelt and ongress : the New Deal and its aftermath 
E806--1969,E,Franklin D. Roosevelt and foreign affairs 
E806--1979,E,Franklin D. Roosevelt and foreign affairs 
E806--1983,E,Franklin D. Roosevelt and foreign affairs
E806-F-1968,E,The road from isolation : the ampaign of the Amerian ommittee for non-partiipation in Japanese aggression
E806-G-1974,E,onfidential dispathes : analyses of Ameria by the British Ambassador
E806-G-1950,E,Roosevelt's good neigbor poliy 
E806-H-1999,E,Franklin D. Roosevelt : the New Deal and war 
E806-K-2013,E,Fear itself : the New Deal and the origins of our time 
E806-K-1999,E,Freedom from fear : the Amerian people in depression and war
E806-K-2001,E,Freedom from fear : the Amerian people in depression and war 
E806-K-1973,E,Franklin D. Roosevelt and the world risis
E806-K-1963,E,How the Far East was lost : Amerian poliy and the reation of ommunist hina
E806-L-1964,E,The hallenge to isolation : the world risis of 1937-1940 and Amerian foreign poliy 
E806-L-1988,E,Dealers and dreamers : a new look at the New Deal 
E806-L-1995,E,The F.D.R. years : on Roosevelt and his legay 
E806-L-1970,E,Don't you know there's a war on : the Amerian Home Front
E806-L-1966,E,The war diary of Brekinridge Long : seletions from the years 1939-1944 
E806-M-1981,E,The United States
E806-M-1993,E,The Great Depression : Ameria
E806-M-1988,E,Wind over sand : the diplomay of Franklin Roosevelt 
E806-M-1964,E,Amerian liberalism and world politis
E806-M-1979,E,The insurgent progressives in the United States Senate and the New Deal
E806--1999,E,The new deal 
E806-N-1979,E,The great depression and World War 2 : organizing Ameria
E806-N-1951,E,The new deal and world affairs : a hronile of international affairs
E806--1992,E,The New Deal : onfliting interpretations and shifting perspetives 
E806--1989,E,The New Deal and its legay : ritique and reappraisal 
E806--1998,E,The New Deal and publi poliy 
E806-O-1998,E,Workers' paradox : the Republian origins of new deal labor poliy
E806-P-2016,E,The New Deal : a global history 
E806-P-2000,E,The era of Franklin D. Roosevelt
E806-P-1979,E,As the storm louds gathered : European pereptions of Amerian foreign poliy in the 1930s 
E806-P-1987,E,Hope among us yet : soial ritiism and soial solae in depression Ameria 
E806-P-1973,E,Days of sadness
E806-R-2008,E,The Great Depression & the New Deal : a very short introdution 
E806-R-1950,E,Roosevelt from Munih to Pearl Harbor : a study in the reation of a foreign poliy 
E806-R-1983,E,The old hristian Right : the Protestant Far right from the Great Depression to the old War 
E806-S-1988,E,Should Ameria go to war : the debate over foreign poliy in hiago
E806-S-1950,E,Roosevelt and Hopkins : an intimate history 
E806-S-1973,E,To save a nation : Amerian ountersubversives
E806-S-2009,E,Building New Deal liberalism : the politial eonomy of publi works
E806-S-1996,E,From the outside in : World War 2 and the Amerian state 
E806-T-1952,E,Bak door to war : the Roosevelt foreign poliy
E806-T-1977,E,Roosevelt's Revolution : the First year - a Personal Perspetive 
E806-V-1953,E,The private papers of Senator Vandenberg 
E806-V-1998,E,The New Deal 
E806-V-1965,E,Hostile allies : F.D.R. and harles de Gaulle 
E806--1976,E,Watershed of empire : essays on New Deal foreign poliy 
E806-W-1965,E,E.R. Stettinius
E806--1981,E,Washington Despathes 1941-1945 : Weekly Politial Reports from the British Embassy 
E806-W-1993,E,The Great Depression : Ameria in the 1930s 
E806-W-1951,E,Seven major deisions 
E806--1946,E,While you were gone : a Report on Wartime Life in the United States 
E806-W-1979,E,F.D.R. and the press 
E806-D-1991,E,From isolation to war
E806-W-1953,E,The Yalta betrayal : data on the deline and fall of Franklin Delano Roosevelt 
E807-A-1982,E,F.D.R.
E807-B-2009,E,Traitor to his lass : the privileged life and radial presideny of Franklin Delano Roosevelt 
E807-B-1956,E,Roosevelt : the lion and the fox 
E807-B-1955,E,Franklin D. Roosevelt as governor of New York 
E807-B-1980,E,Kennedy and Roosevelt : the uneasy alliane 
E807-B-1974,E,F.D.R.'s last year
E807-B-1971,E,Roosevelt : the soldier of freedom
E807-D-1993,E,F.D.R. : into the storm
E807-D-1986,E,F.D.R. : the New Deal years
E807-D-1985,E,F.D.R. : the New York years
E807-D-1972,E,F.D.R. : the bekoning of destiny
E807-F-1972,E,F.D.R. 
E807--1992,E,F.D.R. and his ontemporaries : foreign pereptions of an Amerian president 
E807-F-1952,E,Franklin D. Roosevelt 
E807-F-1954,E,Franklin D. Roosevelt 
E807-F-1956,E,Franklin D. Roosevelt 
E807-F-1973,E,Franklin D. Roosevelt 
E807-G-2002,E,Seret affairs : Franklin Roosevelt
E807-G-1958,E,What Roosevelt thought : the soial and politial ideas of Franklin D. Roosevelt 
E807-G-1950,E,Roosevelt in retrospet : a profile in history 
E807-H-1958,E,Off the reord with F.D.R.
E807-J-1948,E,The strange death of Franklin D. Roosevelt : history of the Roosevelt-Delano dynasty
E807-K-1948,E,President Roosevelt 
E807-K-1991,E,The juggler : Franklin Roosevelt as wartime statesman 
E807-L-1972,E,Eleanor and Franklin : the story of their relationship
E807-L-1967,E,Franklin D. Roosevelt : a profile 
E807-M-1943,E,Mr Roosevelt 
E807-M-1938,E,Franklin Roosevelt : his life and ahievement 
E807-M-1983,E,F.D.R. : an intimate history 
E807-M-1985,E,F.D.R. : a biography 
E807-P-1947,E,The Roosevelt I knew 
E807-R-1976,E,My parents : a differing view 
E807--1982,E,The Roosevelt presideny : four intimate perspetives of FDR 
E807-R-1959,E,On my own 
E807-R-1962,E,The autobiography 
E807-R-1961,E,This I remember 
E807-R-1975,E,A rendezvous with destiny : the Roosevelts of the White House 
E807-R-1974,E,An untold story : the Roosevelts of Hyde Park 
E807-R-1946,E,As he saw it 
E807-R-1948,E,F.D.R. : his personal letters 
E807-R-1950,E,F.D.R. : his personal letters 
E807-R-1947,E,F.D.R. olumnist : the unolleted olumns of Franklin D. Roosevelt 
E807-R-1934,E,On our way 
E807-R-1968,E,Roosevelt and Frankfurter : their orrespondene
E807-R-1973,E,The F.D.R. memoirs 
E807-R-1949,E,The Roosevelt letters
E807-R-1941,E,The publi papers and addresses of Franklin D. Roosevelt 
E807-R-1938,E,The publi papers and addresses of Franklin D. Roosevelt 
E807-T-1967,E,F.D.R. : arhitet of an era 
E807-T-1972,E,In searh of Roosevelt 
E807-T-1957,E,The demorati Roosevelt : a biography of Franklin D. Roosevelt 
E807-W-1989,E,A first lass temperament : the emergene of Franklin Roosevelt 
E807-W-1961,E,Majesty and mishief : a mixed tribute to F.D.R. 
E8071-G-1994,E,No ordinary time : Franklin and Eleanor Roosevelt : the home front in World War 2 
E8071-L-1973,E,Eleanor : the years alone 
E8071-M-1979,E,The Roosevelt hroniles 
E8071-R-2007,E,The Eleanor Roosevelt papers.
E8071-R-1983,E,The White House press onferenes of Eleanor Roosevelt 
E8071R48-R-2001,E,My day : the best of Eleanor Roosevelt's alaimed newspaper olumns
E8071R48-R-1999,E,ourage in a dangerous world : the politial writings of Eleanor Roosevelt 
E8071R48-B-1996,E,asting her own shadow : Eleanor Roosevelt and the shaping of postwar liberalism 
E8071R48-o-1992,E,Eleanor Roosevelt 
E8071R48-o-1999,E,Eleanor Roosevelt 
E8071R48--2002,E,Dear Mrs. Roosevelt : letters from hildren of the Great Depression 
E8071R48-R-1978,E,Mother R. : Eleanor Roosevelt's untold story 
E8071R48-S-1987,E,Eleanor Roosevelt : first lady of Amerian liberalism 
E8071R48--1984,E,Without preedent : the life and areer of Eleanor Roosevelt 
E8071R48-Y-1985,E,Eleanor Roosevelt : a personal and publi life 
E81-B-1991,E,Bury my heart at Wounded Knee : an Indian history of the Amerian West 
E81-D-1958,E,Massares of the mountains : a history of the Indian wars of the Far West
E81-K-1997,E,Enylopedia of Amerian Indian wars
E81--1996,E,Our hearts fell to the ground : Plains Indian views of how the West was lost 
E81-U-1984,E,The Indian frontier of the Amerian West
E811-A-1957,E,The prie of power : Ameria sine 1945 
E811-B-2004,E,The United States and the great powers : world politis in the twenty-first entury 
E811-B-1980,E,Intervention and revolution : the United States in the Third World 
E811-D-2013,E,1940 : FDR
E811-D-1974,E,Foreign poliy and U.S. presidential eletions
E811-G-1968,E,The United States sine 1945 
E811-H-1967,E,From Yalta to Vietnam : Amerian foreign poliy in the old war 
E811-K-1963,E,Ameria omes of middle age : olumns
E811-L-1971,E,Searh for a new land : history as a subjetive experiene 
E811-M-1948,E,Bases and empire : a hart of Amerian expansion 
E811-M-1970,E,Truth and power : essays of a deade
E811-N-1963,E,Britain and the United States 
E811-Q-1971,E,Ameria the dutiful : an assessment of U.S. foreign poliy 
E811-R-1955,E,An Amerian poliy in Asia 
E811-R-1960,E,The United States in the world arena : an essay in reent history 
E811-R-1963,E,The Amerian establishment
E811-S-1935,E,Amerian foreign poliy in the post-war years 
E811-S-1969,E,The risis of onfidene : ideas
E811-S-1971,E,Imperialists and other heroes : a hronile of the Amerian empire 
E811-S-1954,E,all to greatness 
E811-W-1966,E,The United States in the postwar world : a ritial appraisal 
E811-W-1965,E,The United States in the ontemporary world
E811-Z-2014,E,The aidental superpower : the next generation of Amerian preeminene and the oming global disorder 
E812-T-1965,E,Publi papers of the Presidents of the United States : Harry S. Truman 
E812-T-1966,E,Publi papers of the Presidents of the United States : Harry S. Truman 
E812-A-1957,E,The unquiet years : U.S.A. 1945-1955 
E812-A-1965,E,Atomi diplomay : Hiroshima and Potsdam : the use of the atomi bomb and the Amerian onfrontation with Soviet power 
E812-A-1985,E,Atomi diplomay : Hiroshima and Potsdam : the use of the atomi bomb and the Amerian onfrontation with Soviet power 
E812-A-1994,E,Atomi diplomay : Hiroshima and Potsdam : the use of the atomi bomb and the Amerian onfrontation with Soviet power 
E812-A-1956,E,The Truman sandals 
E812-A-1950,E,The Truman merry-go-round 
E812-B-1966,E,The Truman Administration : a Doumentary History 
E812-B-1954,E,Marthy and his enemies : the reord and its meaning 
E812-D-1982,E,Tumultuous years : the presideny of Harry S. Truman
E812-F-1994,E,hoosing Truman : the Demorati onvention of 1944 
E812-G-1960,E,The ruial deade - and after : Ameria 1945-1960 
E812-K-1967,E,The Truman period as a researh field 
E812-L-1966,E,Truman and Taft-Hartley : a question of mandate 
E812-P-1966,E,The Truman Presideny : the history of a triumphant suession 
E812-S-1953,E,The Truman Era 
E812-T-1971,E,Seeds of repression : Harry S. Truman and the origins of Marthyism 
E812-T-1956,E,The Truman administration : its priniples and pratie 
E812-T-1963,E,Ameria's failure in hina
E812-T-1967,E,Ameria's failure in hina
E813-B-1986,E,o-operation with like-minded peoples : British influenes on Amerian seurity poliy
E813--2007,E,The ivil rights legay of Harry S. Truman 
E813--1971,E,old war ritis; alternatives to Amerian foreign poliy in the Truman years 
E813--2012,E,A ompanion to Harry S. Truman 
E813--1978,E,ontainment : douments on Amerian poliy and strategy 1945-1950 
E813-D-2006,E,An opportunity lost : the Truman administration and the farm poliy debate 
E813-D-1979,E,Not to the swift : the old isolationists in the old War era 
E813-D-1997,E,Abundane and anxiety : Ameria
E813-D-1977,E,onflit and risis : the presideny of Harry S. Truman
E813-D-1968,E,Amerian foreign poliy in the making 
E813-F-2006,E,Harry S. Truman and the old War revisionists 
E813-F-1972,E,The Truman dotrine and the origins of Marthyism : foreign poliy
E813-F-1998,E,Building the old War onsensus : the politial eonomy of U. S. national seurity poliy
E813-F-1952,E,The Forrestal diaries : the inner history of the old war 
E813-G-1970,E,Arhitets of Illusion : Men and Ideas in Amerian Foreign Poliy 1941-1949 
E813-G-1977,E,old War diplomay : Amerian foreign poliy
E813-G-1987,E,Reent Ameria : the United States sine 1945 
E813-H-1973,E,Beyond the new deal : Harry S. Truman and Amerian liberalism 
E813-H-1969,E,The politis of loyalty : the White House and the ommunist issue
E813-H-1971,E,Truman and the 80th ongress 
E813-H-1998,E,A ross of iron : Harry S. Truman and the origins of the national seurity state
E813-H-1972,E,The Truman years : the Reonstrution of Postwar Ameria 
E813-I-2008,E,Religion and Amerian foreign poliy
E813-K-1988,E,The ollapse of the middle way : Senate Republianism and the bipartisan foreign poliy
E813-L-1992,E,A preponderane of power : national seurity
E813-L-1969,E,Ameria in the old War : twenty years of Revolutions and Response
E813-M-2007,E,From Roosevelt to Truman : Potsdam
E813-M-1984,E,The presideny of Harry S. Truman 
E813-M-1973,E,Quest and response : minority rights and the Truman administration 
E813-M-1982,E,The End of an Alliane : James F. Byrnes
E813-M-1952,E,Plot against peae 
E813-M-1979,E,Truman to arter : a post-war history of the United States of Ameria 
E813-O-1986,E,Amerian high : the years of onfidene
E813-P-1991,E,Arming the free world : the origins of the United States military assistane program
E813-R-1988,E,Politis as usual : the age of Truman and Eisenhower 
E813-S-2013,E,Harry truman and the struggle for raial justie 
E813-T-1970,E,The Yalta myths : an issue in U.S. politis
E813--1989,E,The Truman presideny 
E813-W-1994,E,The ounil on Foreign Relations and Amerian foreign poliy in the early old war 
E813-W-1991,E,Dawning of the old War : the United States' quest for order 
E813-W-1947,E,A foreign poliy for the United States 
E813-Y-1978,E,Shattered peae : the origins of the old War and the national seurity state 
E814-B-2008,E,Selling the Amerian way : U.S. propaganda and the old War 
E814-o-1973,E,Harry Truman and the risis presideny 
E814-o-1990,E,Truman and Israel 
E814-D-1951,E,The man of Independene 
E814-F-1983,E,Harry S. Truman and the modern Amerian presideny 
E814-G-1980,E,Truman's rises : a politial biography of Harry S. Truman 
E814-H-1995,E,Man of the people : a life of Harry S. Truman 
E814-H-1982,E,Working with Truman : a personal memoir of the White House years 
E814-H-1952,E,Mr President : personal diaries
E814-J-1986,E,Truman 
E814-M-1992,E,Truman 
E814-M-1948,E,Harry Truman : President 
E814-M-1974,E,Plain speaking : an oral biography of Harry S. Truman 
E814-M-1986,E,Truman : the rise to power 
E814-R-2009,E,A safe haven : Harry S. Truman and the founding of Israel 
E814-S-1962,E,The man from Missouri : the life and times of Harry S. Truman 
E814-T-1955,E,Memoirs 
E814-T-1956,E,Memoirs 
E814-T-1960,E,Truman speaks 
E814-T-1973,E,Harry S. Truman 
E814A32-T-1980,E,The Autobiography of Harry S. Truman 
E814A4-T-2010,E,Affetion and trust : the personal orrespondene of Harry S. Truman and Dean Aheson
E814A4-T-1983,E,Dear Bess : the letters from Harry to Bess Truman
E814A4-T-1984,E,Letters home 
E815-B-2012,E,Truman's triumphs : the 1948 eletion and the making of postwar Ameria 
E815-M-1965,E,Gideon's army 
E815-R-1968,E,The loneliest ampaign : the Truman vitory of 1948 
E815-S-1960,E,Henry A. Wallae : quixoti rusade 1948 
E816-D-1954,E,The western publi
E816-D-1974,E,Foreign poliy and U.S. presidential eletions
E816-E-1962,E,lass and party in the Eisenhower years : lass roles and perspetives in the 1952 and 1956 eletions 
E816-S-1953,E,Major ampaign speehes of Adlai E. Stevenson
E82-H-1978,E,The first frontier : the Indian wars and Ameria's origins 1607-1776 
E82-L-1959,E,Narratives of the Indian wars
E82-S-1994,E,Warpaths : invasions of North Ameria 
E83-B-1963,E,I will fight no more forever : hief Joseph and the Nez Pere War 
E83-r-1946,E,General George rook : his autobiography 
E83-S-1955,E,uster's luk 
E83-F-1955,E,War-path and bivoua : the Big Horn and Yellowstone expedition 
E83-M-1969,E,Personal reolletions and observations of General Nelson A. Miles 
E83-M-1911,E,Serving the republi : memoirs of the ivil and military life of Nelson A. Miles 
E83-P-1908,E,The onspiray of Pontia 
E83-P-1947,E,Pontia and the Indian uprising 
E83-Q-1958,E,The siege of Detroit in 1763 : the journal of Pontia's onspiray and John Rutherfurd's narrative of a aptivity 
E83-S-1957,E,Massare : the tragedy at White River 
E83-S-1903,E,The Blak Hawk war : inluding a rewiew of Blak Hawk's life 
E8367-L-1999,E,The name of war : King Philip's war and the origins of Amerian identity 
E8367-L-1998,E,The name of war : King Philip's war and the origins of Amerian identity 
E8367--1979,E,So dreadfull a judgment : Puritan responses to King Philip's war
E83759-O-2001,E,Peae and war on the Anglo-herokee frontier
E8376-D-2004,E,War under heaven : Pontia
E83775-a-1995,E,The Amerian Revolution in Indian ountry : risis and diversity in native Amerian ommunities 
E8379-S-1985,E,President Washington's Indian war : the struggle for the Old Northwest
E8383B635-B-1955,E,Blak Hawk : an autobiography 
E83863-K-2013,E,A misplaed massare : struggling over the memory of Sand reek 
E83863-S-1989,E,Sand reek and the rhetori of extermination : a ase study in Indian-White relations 
E83866-S-1948,E,Fighting Indians of the West 
E83866-U-1977,E,Frontier regulars : the United States army and the Indian 1866-1891 
E83876-P-2010,E,The last stand : uster
E83876983-R-1974,E,uster and the epi of defeat 
E83877-h-1962,E,The last stand of the Nez Pere : destrution of a people 
E8388W6-W-2010,E,hasing Geronimo : the journal of Leonard Wood
E835-A-1962,E,First-hand report : the inside story of the Eisenhower administration 
E835-A-1963,E,Eisenhower as President 
E835-A-1975,E,Holding the line : the Eisenhower era
E835--1963,E,The radial right 
E835-B-1955,E,The new Amerian right 
E835-B-1959,E,The oming politial breakthrough 
E835-B-1988,E,old warriors : Eisenhower's generation and Amerian foreign poliy 
E835-B-1992,E,Eisenhower and the anti-ommunist rusade 
E835-B-1961,E,onsiene in politis : Adlai E. Stevenson in the 1950's 
E835-D-2002,E,The Eisenhower presideny
E835-D-1981,E,Eisenhower and the old War 
E835-D-1956,E,Eisenhower : the inside Story 
E835-E-1981,E,Eisenhower the President : ruial Days
E835-G-1993,E,Where the boys are : uba
E835-G-1962,E,Eighteen ares under glass 
E835-H-1983,E,The diary of James . Hagerty : Eisenhower in mid-ourse
E835-H-1963,E,The ordeal of power : a politial memoir of the Eisenhower years 
E835-K-1953,E,U.S.A. '53 : the truth behind Eisenhower 
E835-L-1959,E,The ommunist world and ours 
E835-L-1956,E,Revolt of the moderates 
E835-M-1987,E,Reevaluating Eisenhower : Amerian foreign poliy in the 1950s 
E835-M-1961,E,The new Ameria : politis and soiety in the age of the smooth deal 
E835-M-1990,E,Eisenhower versus 'the spenders' : the Eisenhower administration
E835-M-1978,E,Dulles : a biography of Eleanor
E835-N-2007,E,A matter of justie : Eisenhower and the beginning of the ivil Rights revolution 
E835-P-1972,E,Eisenhower and the Amerian rusades 
E835-R-1959,E,Senator Joe Marthy.
E835-P-1991,E,The presideny of Dwight D. Eisenhower 
E835-R-1953,E,Apostles of disord : a study of organized bigotry and disruption on the fringes of Protestantism 
E835-S-1956,E,What I think 
E835-W-1960,E,Refletions of an angry middle-aged editor 
E836-A-1958,E,Power and diplomay 
E836-B-2017,E,Eisenhower's Gettysburg farm 
