child,parent,description
J1200-M-1967,J,The interpretation of agreements and world public order : principles of content and procedure 
J1200-M-1975,J,Futures studies : an international survey 
J1200-M-1972,J,Principles of World Politics 
J1200--1993,J,Multilateralism matters : the theory and praxis of an institutional form 
J1200-M-1995,J,International organizations and their host states : aspects of their legal relationship 
J1200-M-1994,J,International organization and industrial change : global governance since 1850 
J1200-N-2010,J,Governing the global polity : practice, mentality, rationality 
J1200-N-2012,J,Global justice and territory 
J1200--1997,J,The new realism : perspectives on multilateralism and world order 
J1200-N-1924,J,The road to world peace : a federation of nations 
J1200--02 96,J,Organized anarchy in Europe : the role of states and intergovernmental organizations 
J1200--2019,J,The Oxford handbook of global policy and transnational administration 
J1200--1975,J,On the Creation of a just World Order 
J1200-P-2001,J,Globalization unmasked : imperialism in the 21st century 
J1200-P-2004,J,Reason, culture, religion : the metaphysics of world politics 
J1200-P-2006,J,Global rivalries from the Cold War to Iraq 
J1200-P-2007,J,Nomads, empires, states : modes of foreign relations and political economy.
J1200-P-2010,J,Alter-globalization : becoming actors in the global age 
J1200-P-1953,J,Report of the third World Parliamentary Conference on World Government, August 22-29, 1953 
J1200-P-1952,J,Report of the second London Parliamentary Conference on World Government, September 20-26, 1952 
J1200-P-1961,J,International governmental organizations : constitutional documents 
J1200-P-1967,J,Forging World Order : the Politics of International Organization 
J1200-R-2014,J,Good-bye hegemony! : power and influence in the global system 
J1200-R-2011,J,Bilderberg people : elite power and consensus in world affairs 
J1200-R-2012,J,International organization 
J1200-R-1958,J,International Institutions 
J1200-R-1946,J,The great dilemma of world organization 
J1200-R-1974,J,International institutions and world order : the international system as a prismatic polity 
J1200-S-2007,J,International organizations and their exercise of sovereign powers 
J1200-S-2006,J,Territory, authority, rights : from medieval to global assemblages 
J1200-S-2011,J,Sovereign states or political communities : civil society and contemporary politics 
J1200-S-2000,J,Theory of the global state : globality as unfinished revolution 
J1200-S-1986,J,Realist thought from Weber to Kissinger 
J1200-S-2016,J,Post-western world : how emerging powers are remaking global order 
J1200-S-1954,J,The legal community of mankind : a critical analysis of the modern concept of world organization 
J1200-S-1963,J,Treaty-making power of international organizations 
J1200-S-1939,J,Union now : a proposal for a federal union of democracies of the North Atlantic 
J1200-S-1949,J,Union now : a proposal for an Atlantic Federal Union of the Free 
J1200-S-1941,J,Union now with Britain 
J1200-S-1989,J,The domestic analogy and world order proposals 
J1200-T-1995,J,International organization in the modern world : the regional and the global process 
J1200-T-1971,J,International cooperation today : the European and the universal pattern 
J1200-T-2003,J,International organization in the age of globalization 
J1200-T-1984,J,Nonstate actors in international politics : from transregional to substate organizations 
J1200-T-1970,J,The New International Actors : the United Nations and the European Economic Community 
J1200-U-2003,J,Global complexity 
J1200-V-2008,J,Transnationalism 
J1200-V-2011,J,Clumsy solutions for a wicked world : how to improve global governance 
J1200-W-2015,J,Making human : world order and the global governance of human dignity 
J1200--2018,J,A world turned upside down 
J1200-W-1971,J,The process of international organization 
J1200-W-1916,J,International government : two reports ... prepared for the Fabian Research Department 
J1200-W-1954,J,World federal government in maximum terms 
J1200-Y-1965,J,Regionalism and world order 
J1200-Y-1941,J,Federalism and freedom : or, Plan the peace to win the war 
J1200-Z-2007,J,The sovereignty paradox : the norms and politics of international statebuilding 
J1210--1980,J,The international civil service : changing role and concepts 
J1210-L-1963,J,The international civil service : its origins, its nature, its evolution 
J1210-P-1945,J,The internal administration of an international secretariat : some notes based on the experience of the League of Nations 
J1300-A-2000,J,"We the peoples" : the role of the United Nations in the 21st Century 
J1300-A-1958,J,Collective security under the United Nations 
J1300-B-1999,J,The United Nations at the end of the 1990s 
J1300-B-1995,J,The United Nations : a concise political guide 
J1300-B-2009,J,Five to rule them all : the UN Security Council and the making of the modern world 
J1300-B-2004,J,The diplomacy of hope : the United Nations since the Cold War 
J1300-B-1963,J,The United Nations : a short political guide 
J1300-B-1989,J,The United Nations : a short political guide 
J1300-B-1991,J,Return to the U.N. : U.N. diplomacy in regional conflicts 
J1300-B-1969,J,Dag Hammarskjold : strictly personal 
J1300-B-1964,J,United Nations : piety, myth, and truth 
J1300-B-1947,J,The Covenant and the Charter 
J1300--1985,J,The challenge of internationalism : forty years of the United Nations (1945-1985) 
J1300-C-1967,J,The Changing United Nations 
J1300-C-1973,J,Building peace : reports of the Commission to Study the Organization of Peace 1939-1972.
J1300-C-1970,J,The United Nations : the next twenty-five years 
J1300-C-1969,J,The United Nations and how it works 
J1300-D-2006,J,Making war and building peace : United Nations peace operations 
J1300-D-1970,J,Breakthrough to tomorrow : the story of international co-operation for development through the United Nations 
J1300--2007,J,United Nations interventionism, 1991-2004 
J1300-O-2003,J,Encyclopedia of the United Nations and international agreements.
J1300-E-1965,J,U.N. : the first twenty years 
J1300-F-2003,J,An insider's guide to the UN 
J1300-F-2015,J,An insider's guide to the UN 
J1300-F-1997,J,The use of force in UN peace operations 
J1300--1989,J,Future role of the United Nations in an interdependent world 
J1300-G-2012,J,The United Nations : an introduction 
J1300-G-1959,J,The United Nations 
J1300-G-1974,J,The United Nations in a Changing World 
J1300-G-1971,J,The United Nations in international politics 
J1300-G-1962,J,The United Nations : Structure for Peace 
J1300-G-1969,J,The United Nations in a changing world 
J1300-H-2008,J,After anarchy : legitimacy and power at the United Nations Security Council 
J1300-H-1962,J,The Servant of Peace : a Selection of the Speeches and Statements of Dag Hammarskjold, Secretary-General of the United Nations, 1953-1961 
J1300-H-1973,J,Defeat of an ideal : a study of the self-destruction of the United Nations 
J1300-H-1978,J,The United Nations system : coordinating its economic and social work 
J1300-K-1967,J,The United Nations political system 
J1300-K-2007,J,The parliament of man : the past, present, and future of the United Nations 
J1300-L-2001,J,The UNHCR and world politics : a perilous path 
J1300-L-1994,J,The United Nations : how it works and what it does 
J1300-L-1962,J,Dag Hammarskjold 
J1300-L-1961,J,Dag Hammarskjold : custodian of the brushfire peace 
J1300-L-1999,J,Peacekeeping and public information : caught in the crossfire 
J1300-L-1954,J,In the Cause of Peace : seven years with the United Nations 
J1300-L-1982,J,A history of the United Nations 
J1300-L-1979,J,The United Nations : how it works and what it does 
J1300-M-2006,J,Human security and the UN : a critical history 
J1300-M-2000,J,The United Nations in the post-Cold War era 
J1300-M-1951,J,The United Nations and power politics 
J1300-M-1963,J,The United Nations reconsidered 
J1300-M-1979,J,A Dangerous Place 
J1300-M-1992,J,The reform of the United Nations 
J1300--2009,J,New perspectives on liberal peacebuilding 
J1300-N-2008,J,Human rights at the UN : the political history of universal justice 
J1300-N-1967,J,The United Nations as a Political Institution 
J1300-N-1971,J,The United Nations as a Political Institution 
J1300-N-1975,J,The United Nations as a Political Institution 
J1300-O-1972,J,The United Nations and East-West relations 
J1300-P-2004,J,The future of the United Nations : report of a seminar held at Church House, London : 16 June 2004 
J1300--1998,J,Past imperfect, future UNcertain : the United Nations at fifty 
J1300--1988,J,Politics in the United Nations system 
J1300-R-2007,J,A voice for human rights 
J1300-R-1992,J,The United Nations in a turbulent world 
J1300-R-2000,J,The United Nations and international politics 
J1300-R-1974,J,Strengthening the United Nations : a study of the evolution of member state commitments 
J1300-S-2003,J,Act of creation : the founding of the United Nations : a story of superpowers, secret agents, wartime allies and enemies, and their quest for a peaceful world 
J1300-S-2006,J,Politics and process at the United Nations : the global dance 
J1300--1995,J,State, society and the UN system : changing perspectives on multilateralism 
J1300-S-1995,J,U.N. malaise : power, politics and Realpolitik 
J1300-T-1966,J,The play within the play : the inside story of the UN 
J1300-T-1970,J,The United Nations : the first 25 years 
J1300-T-1972,J,The United Nations in perspective 
J1300--2003,J,The United Nations & regional security : Europe and beyond 
J1300--2000,J,The United Nations at the millennium : the principal organs 
J1300--2010,J,The United Nations global compact : achievements, trends and challenges 
J1300--1993,J,United Nations, divided world : the UN's roles in international relations 
J1300--2005,J,UN voices : the struggle for development and social justice 
J1300--1971,J,The United Nations : problems and prospects 
J1300-U-1964,J,Basic facts about the United Nations.
J1300-U-1969,J,Your United Nations : the Official Guide Book.
J1300-W-2008,J,What's wrong with the United Nations and how to fix it 
J1300-W-1967,J,The United Nations : international organization and administration 
J1300-W-1994,J,The United Nations and changing world politics 
J1300-W-2001,J,The United Nations and changing world politics 
J1300-W-1997,J,The United Nations and changing world politics 
J1300-W-1961,J,The international status of the United Nations 
J1300-W-1995,J,United Nations in action 
J1300--1991,J,Whose new world order : what role for the United Nations 
J1300-W-1955,J,Behind the U.N. front 
J1300-Y-1974,J,A dangerous place : the United Nations as a weapon in world politics 
J1300-Z-2011,J,Governing disorder [second word is upside-down and reversed] : UN peace operations, international security, and democratization in the post-Cold War era 
J1300-Z-1970,J,Dag Hammarskjold's United Nations 
J1310-B-1964,J,The Secretariat of the United Nations 
J1310-B-1998,J,The procedure of the UN Security Council 
J1310-B-1969,J,Voting in the security council 
J1310-B-1971,J,Fifteen men on a powder keg : a history of the United Nations Security Council 
J1310--1994,J,Challenges to the United Nations : building a safer world 
J1310--1995,J,The Charter of the United Nations : a commentary 
J1310-C-1960,J,World peace through world law 
J1310-D-2004,J,The Chapter VII powers of the United Nations Security Council 
J1310-D-1995,J,UN peacekeeping in Cambodia : UNTAC's civil mandate 
J1310--1997,J,Documents on reform of the United Nations 
J1310-D-2000,J,Japan's quest for a permanent Security Council seat : a matter of pride or justice 
J1310-E-1973,J,The United Nations System : an Analysis 
J1310-G-1969,J,Charter of the United Nations : Commentary and Documents 
J1310-G-1968,J,The United Nations System and its Functions 
J1310-H-1962,J,How United Nations decisions are made 
J1310-K-1980,J,United Nations decision making 
J1310-H-1973,J,The security council : a study in adolescence 
J1310-H-1960,J,Bloc Politics in the United Nations 
J1310-I-1956,J,Revision of the United Nations charter : a symposium.
J1310--2016,J,The UN at 70, and the UK : development cooperation, humanitarian action, and peace security: lessons from experience and policy recommendations 
J1310-J-1950,J,Voting and the handling of disputes in the security council 
J1310-J-1979,J,The United Nations and the domestic jurisdiction of states : interpretations and applications of the non-intervention principle 
J1310-K-1964,J,Law, politics, and the Security Council : an inquiry into the handling of legal questions involved in international disputes and situations 
J1310-K-1966,J,Hammarskjold 
J1310-K-1951,J,The Law of the United Nations : a Critical Analysis of its Fundamental Problems 
J1310-M-2006,J,The international struggle over Iraq : politics in the UN Security Council, 1980-2005 
J1310-M-2000,J,The new politics of financing the UN 
J1310-M-1977,J,The United Nations secretariat : the rules and the practice 
J1310-M-1980,J,The roots and reaches of United Nations actions and decisions 
J1310--1998,J,Multilateral diplomacy : the United Nations system at Geneva : a working guide = La diplomatie multilaterale : le systeme des Nations Unies a Geneve : guide de travail 
J1310-M-1957,J,The United Nations trusteeship system 
J1310-N-1998,J,The U.N. Secretary-General from the Cold War to the new era : a global peace and security mandate 
J1310-O-2005,J,United Nations peacekeeping in the post-Cold War era 
J1310-O-1968,J,The United Nations : sacred drama 
J1310-P-1982,J,Self-determination in law and practice : the new doctrine in the United Nations 
J1310--1976,J,Public papers of the secretaries-general of the United Nations 
J1310-R-1971,J,Experiment in democracy : the story of U.S. citizen organizations in forging the charter of the United Nations 
J1310-S-1993,J,Reforming the United Nations : the challenge of relevance 
J1310-S-1999,J,The United Nations and the development of collective security : the delegation by the UN Security Council of its Chapter 7 powers 
J1310-S-1952,J,The Secretary-General of the United Nations : his political powers and practice 
J1310-S-1967,J,The agencies of the United Nations : a survey of economic and social achievements 
J1310-S-1987,J,The reform of the United Nations 
J1310-S-1964,J,Financing the United Nations system 
J1310-T-2006,J,The United Nations, peace and security : from collective security to the responsibility to protect 
J1310-T-1969,J,Portfolio for Peace 
J1310--2008,J,The United Nations Security Council and war : the evolution of thought and practice since 1945 
J1310--2004,J,The United Nations and global security 
J1310--2010,J,United Nations reform and the new collective security 
J1310--2001,J,United Nations sanctions and international law 
J1310-W-2002,J,The United Nations system : toward international justice 
J1310-W-1980,J,Building the future order : the search for peace in an interdependent world 
J1310-Y-1993,J,The evolution of the United Nations system 
J1330-H-1975,J,The political role of the General Assembly 
J1330-U-1997,J,Key resolutions of the United Nations General Assembly, 1946-1996 
J1340-S-1977,J,The United Nations and the superpowers : China, Russia, and America 
J1340-T-2004,J,The UN and global political economy : trade, finance, and development 
J1340--2005,J,The UN's role in nation-building : from the Congo to Iraq 
J1341--2011,J,South-South cooperation : Africa on the centre stage 
J1341-S-1980,J,Years of High Purpose : from Trusteeship to Nationhood 
J1341-R-1984,J,In search of Namibian independence : the limitations of the United Nations 
J1341-O-1982,J,Apartheid : the United Nations and peaceful change in South Africa 
J1342-C-1959,J,Canada and the United Nations 1958.
J1342-B-1967,J,The United Nations and U.S. foreign policy : a new look at the national interest 
J1342-B-1999,J,Unvanquished : a U.S.-U.N. saga 
J1342-F-1985,J,Nation against nation : what happened to the U.N. dream and what the U.S. can do about it 
J1342-G-1993,J,About face : the United States and the United Nations 
J1342-H-1960,J,The United States and the United Nations : promoting the public welfare. examples of American co-operation 1945-1955 
J1342-T-1965,J,The new United Nations : a reappraisal of United States policies 
J1342--1994,J,U.S. policy and the future of the United Nations 
J1342--1982,J,U.S. policy in international institutions : defining reasonable options in an unreasonable world 
J1342-U-1968,J,U.S. participation in the UN : report by the President to the Congress for the year 1967.
J1342-W-1961,J,The United States and the United Nations 
J1344-C-2012,J,China engages global governance : a new world order in the making 
J1344-R-1968,J,India's policy in the United Nations 
J1344-K-1958,J,Japan and the United Nations.
J1344--2008,J,South Korean strategic thought toward Asia 
J1345-K-1998,J,Direct neighbourhood : relations between the enlarged E.U. and the Russian Federation, Ukraine, Belarus and Moldova 
J1345-N-1963,J,The United Nations and Portugal : a study of anti-colonialism 
J1345-G-1957,J,Britain and the United Nations 
J1345-G-1964,J,Britain and the United Nations.
J1345-J-1970,J,Britain's role in the United Nations 
J1346-A-1964,J,The Arabs and the United Nations 
J1346-L-1970,J,The U.N. and the Middle East crisis, 1967 
J1346-M-1998,J,Sovereignty divided : essays on the international dimensions of the Cyprus problem 
J1346-U-1956,J,Israel and the United Nations.
J1346--1975,J,United Nations resolutions on Palestine and the Arab-Israeli conflict, 1947-1974 
J1348-B-2009,J,Russia and the challengers : Russian alignment with China, Iran, and Iraq in the unipolar era 
J1348-D-1962,J,The Soviet Union at the United Nations : an inquiry into Soviet motives and objectives 
J1348-J-1963,J,The U.S.S.R. and the U.N.'s economic and social activities 
J1348--1965,J,Sovetskii Soiuz v Organizatsii Ob'edinennykh Natsii 
J1350-B-2007,J,The development of human rights law by the judges of the International Court of Justice 
J1350-B-1925,J,The World Court 
J1350-D-2009,J,Madame Prosecutor : confrontations with humanity's worst criminals and the culture of impunity : a memoir 
J1350-D-1900,J,International tribunals : a collection of the various schemes which have been propounded, and of instances since 1815 
J1350--2005,J,The Eritrea-Yemen arbitration awards 1998 and 1999 
J1350-E-1971,J,The International Court of Justice 
J1350--1996,J,Fifty years of the International Court of Justice 
J1350-F-1986,J,The law and procedure of the International Court of Justice 
J1350-F-1968,J,The United States and the World Court, 1920-1966 
J1350--1976,J,The future of the International Court of Justice 
J1350-G-1990,J,Judicial remedies in international law 
J1350-G-1976,J,The International Court of Justice : an analysis of a failure 
J1350-H-2013,J,Choice-of-court agreements under the European Instruments and the Hague Convention : the Revised Brussels I Regulation, the Lugano Convention, and the Hague Convention 
J1350-H-2014,J,The International Court of Justice and the judicial function 
J1350-H-1960,J,The case law of the International Court ... 
J1350-H-1961,J,The case law of the International Court ... 
J1350-H-1963,J,The case law of the International Court ... 
J1350-H-1966,J,The case law of the International Court ... 
J1350-H-1968,J,The case law of the International Court ... 
J1350-H-1974,J,The case law of the International Court ... 
J1350-H-1972,J,The case law of the International Court ... 
J1350-H-1976,J,The case law of the International Court ... 
J1350-H-1944,J,International tribunals : past and future 
J1350-I-1974,J,A digest of the decisions of the International Court 
J1350--1999,J,International law, the International Court of Justice and nuclear weapons 
J1350--1987,J,The International Court of Justice at a crossroads 
J1350-J-1964,J,The prospects of international adjudication 
J1350--1974,J,Judicial settlement of international disputes : International Court of Justice, other courts and tribunals, arbitration and conciliation : an international symposium.
J1350-K-2009,J,Culture under cross-examination : international justice and the special court for Sierra Leone 
J1350-K-1971,J,The extent of the advisory jurisdiction of the International Court of Justice 
J1350-L-1991,J,Aspects of the administration of international justice 
J1350-L-1958,J,The development of international law by the International Court 
J1350-L-1951,J,The International Court of Justice : its role in the maintenance of international peace and security 
J1350-M-1998,J,The International Criminal Tribunal for Rwanda 
J1350-N-2010,J,Courting democracy in Bosnia and Herzegovina : the Hague Tribunal's impact in a postwar state 
J1350-P-1996,J,The United States and the World Court as a "supreme court of the nations" : dreams, illusions and disillusion 
J1350-P-1972,J,The advisory jurisdiction of the international court 
J1350-R-2009,J,Evidence before the International Court of Justice 
J1350-R-1989,J,The World Court : what it is and how it works 
J1350-R-1997,J,The law and practice of the International Court, 1920-1996.
J1350-S-2004,J,The competing jurisdictions of international courts and tribunals 
J1350-S-2005,J,International legal argument in the Permanent Court of International Justice : the rise of the international judiciary 
J1350-U-1946,J,The International Court of Justice : selected documents relating to the drafting of the statute.
J1350-W-1918,J,The problem of an international court of justice 
J1350-Z-1982,J,Petitioning the United Nations : a Study in Human Rights 
J1360-K-2009,J,Archbold international criminal courts : practice, procedure and evidence.
J1360-A-1995,J,Reservations in unilateral declarations accepting the compulsory jurisdiction of the International Court of Justice 
J1360--1999,J,Annotated leading cases of international criminal tribunals 
J1360--2001,J,Annotated leading cases of international criminal tribunals.
J1360-B-2003,J,International justice and the International Criminal Court : between sovereignty and the rule of law 
J1360-C-2018,J,Distant justice : the impact of the International Criminal Court on African politics 
J1360--2003,J,From Nuremberg to The Hague : the future of international criminal justice 
J1360-G-2006,J,The International Criminal Court : a global civil society achievement 
J1360-G-2012,J,Counsel misconduct before the International Criminal Court : professional responsibility in international criminal defence 
J1360--2000,J,International crimes, peace, and human rights : the role of the International Criminal Court 
J1360-K-2002,J,Surrendering to international criminal courts : contemporary practice and procedures 
J1360-M-1995,J,An insider's guide to the International Criminal Tribunal for the Former Yugoslavia : a documentary history and analysis 
J1360--2004,J,The permanent International Criminal Court : legal and policy issues 
J1360-P-2009,J,International justice in Rwanda and the Balkans : virtual trials and the struggle for state cooperation 
J1360-S-2001,J,The International Criminal Court and the transformation of international law : justice for the new millennium 
J1360-S-2011,J,An introduction to the International Criminal Court 
J1360-S-2006,J,The UN international criminal tribunals : the former Yugoslavia, Rwanda and Sierra Leone 
J1360--1998,J,The statute of the International Criminal Court : a documentary history 
J1360-S-2008,J,The politics of constructing the International Criminal Court : NGOs, discourse, and agency 
J1400-A-1973,J,The law-making functions of the specialised agencies of the United Nations 
J1400-B-1997,J,The internal management of United Nations organizations : the long quest for reform 
J1400--1986,J,The nature of United Nations bureaucracies 
J1400-W-1987,J,The specialized agencies and the United Nations : the system in crisis 
J1411-A-1992,J,Politics and poverty : a critique of the Food and Agriculture Organization of the United Nations 
J1411-F-1950,J,Report of the fifth session of the conference, Washington, D.C., 21 November-6 December 1949.
J1411-H-1931,J,The International Institute of Agriculture : an historical and critical analysis of its organization, activities, and policies of administration 
J1414-A-1971,J,History of the International Labour Organisation 
J1414-B-1996,J,The International Labour Organisation : the international standards system and basic human rights 
J1414-G-1937,J,I.L.O. : the unregarded revolution 
J1414-I-1989,J,The U.S.A., I.L.O., UNESCO and I.A.E.A. : politicization and withdrawal in the specialized agencies 
J1414--1976,J,The Impact of International Labour Conventions and Recommendations.
J1414--1931,J,The International Labour Organisation : the first decade.
J1414-I-1968,J,The I.L.O. and Human Rights.
J1414-J-1970,J,Social justice in the law of nations : the I.L.O. impact after fifty years 
J1414-M-1969,J,The origin and evolution of the I.L.O. and its role in the world community 
J1414-W-1934,J,Labor in the league system : a study of the International Labor Organization in relation to international administration 
J1416--1948,J,UNESCO and a world society 
J1416-H-1948,J,Unesco : its purpose and its philosophy 
J1416-I-1961,J,Records of the conference convened by the United Nations Educational, Scientific and Cultural Organization.
J1416-L-1968,J,Unesco : purpose, progress, prospects 
J1416-L-1986,J,International social science : the UNESCO experience 
J1416-S-1964,J,The politics of International co-operation : contrasting conceptions of Unesco 
J1416-S-1975,J,Unesco and world politics : engaging in international relations 
J1416-S-1963,J,Unesco : assessment and promise 
J1416-U-1962,J,What is Unesco.
J1416-W-1987,J,The U.N., Unesco and the politics of knowledge 
J1417-B-1996,J,Children first : the story of UNICEF, past and present 
J1419-H-1956,J,The International Refugee Organization : a specialized agency of the United Nations, its history and work 1946-1952 
J1500-C-1972,J,International conciliation 
J1500-H-2014,J,International organizations : politics, law, practice 
J1500-H-1990,J,When knowledge is power : three models of change in international organizations 
J1500-J-1965,J,The Dynanics of International Organization : the Making of World Order 
J1500-M-1954,J,A short history of international organization 
J1500--1996,J,The new interventionism 1991-1994 : United Nations experience in Cambodia, former Yugoslavia and Somalia 
J1500--2000,J,The new world order : contrasting theories 
J1500-R-1998,J,Constructing the world polity : essays on international institutionalization 
J1510-A-2004,J,Regional organisations and the development of collective security : beyond chapter VIII of the UN Charter 
J1510-A-2010,J,Security beyond the state : private security in international politics 
J1510--2006,J,A decade of human security : global governance and new multilateralisms 
J1510--2005,J,After terror : promoting dialogue among civilizations 
J1510--1999,J,After the peace : resistance and reconciliation 
J1510-A-2016,J,Windows of opportunity : how women seize peace negotiations for political change 
J1510-A-2015,J,The great illusion: 1933 
J1510-A-2000,J,The intelligent man's way to prevent war 
J1510-A-1933,J,The intelligent man's way to prevent war 
J1510--2011,J,Anti-security 
J1510--2001,J,Aspects of peacekeeping 
J1510-A-2014,J,Peaceland : conflict resolution and the everyday politics of international intervention 
J1510-A-1998,J,Culture & conflict resolution 
J1510-A-1978,J,The United Nations operation in the Congo, 1960-64 
J1510-A-1938,J,Preface to peace : a guide for the plain man 
J1510-A-1916,J,The dangers of half-preparedness : a plea for a declaration of American policy 
J1510-A-1910,J,The great illusion : a study of the relation of military power in nations to their economic and social advantage 
J1510-M-1979,J,Sir Norman Angell 
J1510-A-1977,J,The growing dimensions of security 
J1510-A-1963,J,Les forces armees des Nations Unies en Coree et au Moyen-Orient 
J1510-B-2011,J,Empire of humanity : a history of humanitarianism 
J1510-B-2012,J,Understanding security practices in South Asia : securitization theory and the role of non-state actors 
J1510--2007,J,The beginner's guide to nation-building 
J1510-B-2013,J,Teaching contested narratives : identity, memory and reconciliation in peace education and beyond 
J1510-B-2008,J,Peace operations and global order 
J1510-B-2009,J,Responsibility to protect : the global effort to end mass atrocities 
J1510-B-2010,J,Understanding peacekeeping 
J1510-B-2004,J,Understanding peacekeeping 
J1510-B-2015,J,The responsibility to protect : a defense 
J1510--1995,J,Beyond traditional peacekeeping 
J1510--2014,J,Bioinsecurity and vulnerability 
J1510--2009,J,Biosecurity : origins, transformations and practices 
J1510-B-2006,J,Peace psychology 
J1510-B-2007,J,The security dilemma : fear, cooperation, and trust in world politics 
J1510-B-2014,J,Understanding security 
J1510--2003,J,Bringing peace into the room : how the impact of mediation is effected by the personal qualities of the mediator 
J1510--2004,J,Building sustainable peace 
J1510-B-2003,J,Regions and powers : the structure of international security 
J1510-B-1971,J,L'O.N.U. et les operations de maintien de la paix 
J1510-B-1931,J,The history of peace : a short account of the organised movements for international peace 
J1510-B-1972,J,The reform of power : a proposal for an international security system 
J1510-B-1966,J,The struggle for peace 
J1510-B-1981,J,Peace against War : the Ecology of International Violence 
J1510-B-1945,J,The price of peace 
J1510--2000,J,Beyond declaring victory and coming home : the challenges of peace and stability operations 
J1510--1997,J,Beyond the emergency : development within UN peace missions 
J1510-B-1957,J,Evolution or revolution : the United Nations and the problem of peaceful territorial change 
J1510-B-1964,J,International Military Forces : the Question of Peacekeeping in an Armed and Disarming World 
J1510-B-1991,J,In search of peace research : essays 
J1510-B-1973,J,Peace and the war industry 
J1510-B-1978,J,Stable Peace 
J1510-B-1992,J,An agenda for peace : preventive diplomacy, peacemaking and peace-keeping : report of the Secretary-General... 
J1510-B-1977,J,The future global challenge : a predictive study of world security, 1977-1990 
J1510--1993,J,Building a new global order : emerging trends in international security 
J1510-B-1963,J,Peacekeeping by U.N. forces : from Suez to the Congo 
J1510-B-1965,J,Women's International League for Peace and Freedom, 1915-1965 : a record of fifty years' work 
J1510-C-2006,J,Emergency sex (and other desperate measures) : true stories from a war zone 
J1510-C-2019,J,Measuring peace : principles, practices, and politics 
J1510-C-2002,J,Managing conflict in the new Europe : the role of international institutions 
J1510--2010,J,Civil society & peacebuilding : a critical assessment 
J1510-C-2007,J,International organisations and peace enforcement : the politics of international legitimacy 
J1510--2019,J,Contemporary security studies 
J1510-C-2015,J,Contemporary security studies 
J1510-C-2012,J,Intelligent compassion : feminist critical methodology in the Women's International League for Peace and Freedom 
J1510-C-2005,J,Security in the 21st century : the United Nations, Afghanistan and Iraq 
J1510--2013,J,Corruption and post-conflict peacebuilding : selling the peace 
J1510--2015,J,Critical security methods : new frameworks for analysis 
J1510-C-2013,J,Legions of peace : UN peacekeepers from the global south 
J1510-C-1960,J,Perspectives on peace 1910-1960.
J1510--1934,J,Challenge to death 
J1510--1996,J,Challenges for the new peacekeepers 
J1510-S-2007,J,Challenges to global security : geopolitics and power in an age of transition 
J1510--1994,J,Collective security beyond the Cold War 
J1510-C-1999,J,The settlement of disputes in international law : institutions and procedures 
J1510-C-2004,J,Conflict diagnosis and alternative dispute resolution 
J1510--2002,J,Combating terrorism : strategies of ten countries 
J1510--1982,J,Contemporary Peace Research 
J1510-C-2001,J,Military intervention and peacekeeping : the reality 
J1510-C-1998,J,Kant and the law of peace : a study in the philosophy of international law and international relations 
J1510--1998,J,Culture and society : multiculturalism, arms control and security building 
J1510-C-1971,J,Making Peace 
J1510-D-2004,J,Peace talks : who will listen 
J1510-D-2015,J,Against apocalypse : recovering humanity's wholeness
J1510-D-2013,J,International security : the contemporary agenda 
J1510-D-2007,J,International security : the contemporary agenda 
J1510-D-2001,J,The effects of violence on peace processes 
J1510-D-2012,J,Intelligence and government in Britain and the United States : a comparative perspective.
J1510-D-1999,J,Re-envisioning peacekeeping : the United Nations and the mobilization of ideology 
J1510-L-2006,J,Democracy, conflict and human security : pursuing peace in the 21st century 
J1510-D-2009,J,Bounding power : republican security theory from the polis to the global village 
J1510-D-2008,J,Peace operations 
J1510--2008,J,The dilemmas of statebuilding : confronting the contradictions of postwar peace operations 
J1510-D-1996,J,Politics of security : towards a political philosophy of continental thought 
J1510-D-2002,J,Armed Humanitarians : U.S. Interventions from Northern Iraq to Kosovo.
J1510-D-2005,J,The 'war on terror' and the framework of international law 
J1510-D-2016,J,Gender and peacebuilding 
J1510-D-2019,J,Just war and the responsibility to protect : a critique 
J1510-D-1952,J,Peace, war and you 
J1510-D-1971,J,Peaceful settlement of international disputes 
J1510-D-1997,J,Ways of war and peace : realism, liberalism, and socialism 
J1510-D-1963,J,Alternatives to war and violence - a search 
J1510--1992,J,Early warning and conflict resolution 
J1510--1990,J,The elusive search for peace : South Africa, Israel and Northern Ireland 
J1510-F-2008,J,World of faith and freedom : why international religious liberty is vital to American national security 
J1510-F-2007,J,Critical approaches to international security 
J1510-F-2004,J,Peace time : cease-fire agreements and the durability of peace 
J1510-F-1968,J,Peace in their time : the origins of the Kellogg-Briand pact 
J1510-F-1994,J,Towards a theory of United Nations peacekeeping 
J1510-F-1998,J,Changing games, changing strategies : critical investigations in security 
J1510-F-1966,J,Collective Security 
J1510-F-1995,J,Blue geopolitics : the United Nations reform and the future of the blue helmets 
J1510-F-1989,J,Women for all seasons : the story of the Women's International League for Peace and Freedom 
J1510-F-2002,J,Recourse to force : state action against threats and armed attacks 
J1510-F-1991,J,The politics of peace 
J1510-F-1957,J,A United Nations peace force 
J1510-G-2000,J,Searching for peace : the road to TRANSCEND 
J1510-G-2002,J,Searching for peace : the road to TRANSCEND.
J1510-G-2006,J,European security and strategic culture : national responses to the EU's security and defence policy 
J1510-G-2012,J,Intelligence in an insecure world 
J1510-G-2007,J,Aiding peace : the role of NGOs in armed conflict 
